1	1	2	6	5	21	22	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	3	7	6	22	23	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	3	4	8	7	23	24	28	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	5	6	10	9	25	26	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	7	11	10	26	27	31	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	12	11	27	28	32	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	9	10	14	13	29	30	34	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	10	11	15	14	30	31	35	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	11	12	16	15	31	32	36	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	13	14	18	17	33	34	38	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	14	15	19	18	34	35	39	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	15	16	20	19	35	36	40	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
