1	0	0	0	0
2	1	0	0	0
3	2	0	0	0
4	0	0.5	0	0
5	1	0.5	0	0
6	2	0.5	0	0
7	3	0	0	0
8	4	0	0	0
9	3	0.5	0	0
10	4	0.5	0	0
11	0	0.625	0	0
12	0.99875	0.625	0	0
13	1.9975	0.625	0	0
14	0	0.75	0	0
15	0.9975	0.75	0	0
16	1.995	0.75	0	0
17	0	0.875	0	0
18	0.99625	0.875	0	0
19	1.9925	0.875	0	0
20	0	1	0	0
21	0.995	1	0	0
22	1.99	1	0	0
23	2.0025	0.625	0	0
24	3.00125	0.625	0	0
25	4	0.625	0	0
26	2.005	0.75	0	0
27	3.0025	0.75	0	0
28	4	0.75	0	0
29	2.0075	0.875	0	0
30	3.00375	0.875	0	0
31	4	0.875	0	0
32	2.01	1	0	0
33	3.005	1	0	0
34	4	1	0	0
