1	1	2	7	6	11	12	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	3	8	7	12	13	18	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	3	4	9	8	13	14	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	4	5	10	9	14	15	20	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	11	12	17	16	21	22	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	12	13	18	17	22	23	28	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	13	14	19	18	23	24	29	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	14	15	20	19	24	25	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																											
																											
